station,valid,lon,lat,elevation,tmpf,relh,feel,drct,sped,p01m,p01i,gust_mph,skyc1,skyc2,skyc3,skyl1,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,snowdepth
NYC,2025-06-24 16:51,-73.9693,40.7790,27.00,97.00,35.30,100.06,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 17:51,-73.9693,40.7790,27.00,96.00,33.93,97.64,null,6.90,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 18:51,-73.9693,40.7790,27.00,97.00,34.09,99.41,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 19:51,-73.9693,40.7790,27.00,98.00,29.75,98.86,null,null,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 20:51,-73.9693,40.7790,27.00,95.00,36.23,97.07,280.00,6.90,0.00,0.00,null,FEW,null,null,9000.00,null,null,null,null
NYC,2025-06-24 21:51,-73.9693,40.7790,27.00,96.00,30.52,96.09,280.00,9.20,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 22:51,-73.9693,40.7790,27.00,96.00,28.41,95.24,280.00,6.90,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-24 23:51,-73.9693,40.7790,27.00,95.00,29.29,94.15,290.00,5.75,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 00:51,-73.9693,40.7790,27.00,93.00,32.29,92.39,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 01:51,-73.9693,40.7790,27.00,91.00,35.61,90.68,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 02:51,-73.9693,40.7790,27.00,91.00,36.89,91.09,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 03:51,-73.9693,40.7790,27.00,89.00,40.69,89.46,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 04:51,-73.9693,40.7790,27.00,88.00,43.50,88.89,280.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 05:51,-73.9693,40.7790,27.00,87.00,46.49,88.34,0.00,0.00,0.00,0.00,null,FEW,null,null,7500.00,null,null,null,null
NYC,2025-06-25 06:51,-73.9693,40.7790,27.00,85.00,51.31,86.79,280.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 07:51,-73.9693,40.7790,27.00,84.00,52.98,85.79,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 08:51,-73.9693,40.7790,27.00,84.00,54.85,86.22,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 09:51,-73.9693,40.7790,27.00,82.00,60.57,84.53,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 10:51,-73.9693,40.7790,27.00,82.00,62.69,84.93,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 11:51,-73.9693,40.7790,27.00,83.00,62.81,86.57,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 12:51,-73.9693,40.7790,27.00,87.00,55.27,91.23,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 13:51,-73.9693,40.7790,27.00,88.00,53.55,92.39,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 14:51,-73.9693,40.7790,27.00,92.00,44.11,95.57,330.00,8.05,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 15:51,-73.9693,40.7790,27.00,93.00,42.77,96.73,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 16:51,-73.9693,40.7790,27.00,93.00,41.31,96.04,null,null,0.00,0.00,null,FEW,null,null,6000.00,null,null,null,null
NYC,2025-06-25 17:51,-73.9693,40.7790,27.00,94.00,41.47,97.91,null,3.45,0.00,0.00,null,FEW,null,null,6000.00,null,null,null,null
NYC,2025-06-25 18:51,-73.9693,40.7790,27.00,94.00,41.47,97.91,null,5.75,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 19:51,-73.9693,40.7790,27.00,94.00,40.06,97.20,310.00,5.75,0.00,0.00,null,SCT,null,null,6500.00,null,null,null,null
NYC,2025-06-25 20:51,-73.9693,40.7790,27.00,95.00,38.85,98.38,null,null,0.00,0.00,null,FEW,null,null,6500.00,null,null,null,null
NYC,2025-06-25 21:51,-73.9693,40.7790,27.00,93.00,42.77,96.73,0.00,0.00,0.00,0.00,null,FEW,null,null,11000.00,null,null,null,null
NYC,2025-06-25 22:51,-73.9693,40.7790,27.00,94.00,37.36,95.92,null,null,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-25 23:51,-73.9693,40.7790,27.00,88.00,50.00,91.04,20.00,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-26 00:51,-73.9693,40.7790,27.00,87.00,53.41,90.56,null,6.90,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-26 01:51,-73.9693,40.7790,27.00,87.00,51.60,89.94,50.00,3.45,0.00,0.00,null,FEW,null,null,7000.00,null,null,null,null
NYC,2025-06-26 02:51,-73.9693,40.7790,27.00,85.00,58.91,88.91,20.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-26 03:51,-73.9693,40.7790,27.00,85.00,60.95,89.55,80.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-26 04:51,-73.9693,40.7790,27.00,84.00,60.82,87.75,40.00,5.75,0.00,0.00,null,FEW,null,null,6500.00,null,null,null,null
NYC,2025-06-26 05:51,-73.9693,40.7790,27.00,83.00,65.00,87.09,0.00,0.00,0.00,0.00,null,BKN,OVC,null,6500.00,null,null,null,null
NYC,2025-06-26 06:51,-73.9693,40.7790,27.00,84.00,58.77,87.20,null,6.90,0.00,0.00,null,FEW,SCT,null,7000.00,null,null,null,null
NYC,2025-06-26 07:51,-73.9693,40.7790,27.00,83.00,58.64,85.62,null,5.75,0.00,0.00,null,BKN,BKN,null,6000.00,null,null,null,null
NYC,2025-06-26 08:51,-73.9693,40.7790,27.00,81.00,64.76,83.77,50.00,6.90,0.00,0.00,null,SCT,null,null,6000.00,null,null,null,null
NYC,2025-06-26 09:51,-73.9693,40.7790,27.00,80.00,64.63,82.32,30.00,6.90,0.00,0.00,null,SCT,BKN,BKN,6500.00,null,null,null,null
NYC,2025-06-26 10:49,-73.9693,40.7790,27.00,78.80,65.39,78.80,null,6.90,0.00,0.00,null,BKN,BKN,null,2500.00,null,null,null,null
NYC,2025-06-26 10:51,-73.9693,40.7790,27.00,79.00,66.78,79.00,null,5.75,0.00,0.00,null,BKN,BKN,null,2500.00,null,null,null,null
NYC,2025-06-26 11:51,-73.9693,40.7790,27.00,77.00,66.55,77.00,50.00,12.65,0.00,0.00,26.45,OVC,null,null,2200.00,null,null,null,null
NYC,2025-06-26 12:36,-73.9693,40.7790,27.00,75.00,76.23,75.00,60.00,13.80,0.00,0.00,24.15,OVC,null,null,1400.00,null,null,null,null
NYC,2025-06-26 12:51,-73.9693,40.7790,27.00,75.00,76.23,75.00,60.00,12.65,0.00,0.00,27.60,OVC,null,null,1200.00,null,null,null,null
NYC,2025-06-26 13:51,-73.9693,40.7790,27.00,70.00,68.12,70.00,50.00,16.10,0.00,0.00,32.20,OVC,null,null,1300.00,null,null,null,null
NYC,2025-06-26 14:17,-73.9693,40.7790,27.00,69.00,68.01,69.00,50.00,13.80,0.00,0.00,26.45,OVC,null,null,1500.00,null,null,null,null
NYC,2025-06-26 14:51,-73.9693,40.7790,27.00,69.00,65.60,69.00,70.00,10.35,0.00,0.00,28.75,OVC,null,null,1600.00,null,null,null,null
NYC,2025-06-26 15:51,-73.9693,40.7790,27.00,69.00,65.60,69.00,60.00,14.95,0.00,0.00,25.30,OVC,null,null,2100.00,null,null,null,null
NYC,2025-06-26 16:51,-73.9693,40.7790,27.00,69.00,65.60,69.00,70.00,9.20,0.00,0.00,24.15,OVC,null,null,2400.00,null,null,null,null
NYC,2025-06-26 17:33,-73.9693,40.7790,27.00,71.00,61.28,71.00,40.00,10.35,0.00,0.00,18.40,SCT,OVC,null,2400.00,null,null,null,null
NYC,2025-06-26 17:51,-73.9693,40.7790,27.00,70.00,63.40,70.00,50.00,8.05,0.00,0.00,18.40,BKN,OVC,null,2500.00,null,null,null,null
NYC,2025-06-26 18:51,-73.9693,40.7790,27.00,70.00,56.86,70.00,70.00,10.35,0.00,0.00,24.15,OVC,null,null,2900.00,null,null,null,null
NYC,2025-06-26 19:03,-73.9693,40.7790,27.00,70.00,58.97,70.00,60.00,11.50,0.00,0.00,23.00,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 19:12,-73.9693,40.7790,27.00,70.00,58.97,70.00,60.00,14.95,0.00,0.00,20.70,OVC,null,null,2800.00,null,null,null,null
NYC,2025-06-26 19:51,-73.9693,40.7790,27.00,70.00,54.81,70.00,50.00,13.80,0.00,0.00,26.45,OVC,null,null,2900.00,null,null,null,null
NYC,2025-06-26 20:09,-73.9693,40.7790,27.00,70.00,54.81,70.00,60.00,12.65,0.00,0.00,24.15,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 20:51,-73.9693,40.7790,27.00,70.00,56.86,70.00,80.00,8.05,0.00,0.00,21.85,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 21:17,-73.9693,40.7790,27.00,71.00,57.00,71.00,60.00,10.35,0.00,0.00,19.55,OVC,null,null,2900.00,null,null,null,null
NYC,2025-06-26 21:28,-73.9693,40.7790,27.00,70.00,54.81,70.00,70.00,12.65,0.00,0.00,27.60,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 21:51,-73.9693,40.7790,27.00,69.00,61.02,69.00,60.00,9.20,T,T,23.00,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 22:51,-73.9693,40.7790,27.00,68.00,60.89,68.00,90.00,10.35,T,T,23.00,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-26 23:51,-73.9693,40.7790,27.00,68.00,60.89,68.00,null,6.90,0.00,0.00,20.70,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-27 00:42,-73.9693,40.7790,27.00,68.00,63.15,68.00,60.00,8.05,0.00,0.00,null,OVC,null,null,2900.00,null,null,null,null
NYC,2025-06-27 00:51,-73.9693,40.7790,27.00,68.00,63.15,68.00,60.00,9.20,0.00,0.00,17.25,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-27 01:25,-73.9693,40.7790,27.00,68.00,65.48,68.00,null,6.90,0.00,0.00,null,BKN,OVC,null,2800.00,null,null,null,null
NYC,2025-06-27 01:48,-73.9693,40.7790,27.00,68.00,64.07,68.00,70.00,8.05,0.00,0.00,17.25,SCT,OVC,null,2700.00,null,null,null,null
NYC,2025-06-27 01:51,-73.9693,40.7790,27.00,68.00,63.15,68.00,100.00,9.20,0.00,0.00,17.25,SCT,OVC,null,2700.00,null,null,null,null
NYC,2025-06-27 02:13,-73.9693,40.7790,27.00,68.00,65.48,68.00,60.00,4.60,0.00,0.00,null,BKN,OVC,null,2800.00,null,null,null,null
NYC,2025-06-27 02:51,-73.9693,40.7790,27.00,67.00,65.36,67.00,60.00,9.20,0.00,0.00,null,OVC,null,null,2700.00,null,null,null,null
NYC,2025-06-27 03:39,-73.9693,40.7790,27.00,67.00,67.78,67.00,60.00,9.20,0.00,0.00,null,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-27 03:51,-73.9693,40.7790,27.00,67.00,67.78,67.00,60.00,8.05,0.00,0.00,18.40,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-27 04:51,-73.9693,40.7790,27.00,66.00,70.16,66.00,50.00,6.90,0.00,0.00,null,OVC,null,null,2800.00,null,null,null,null
NYC,2025-06-27 05:14,-73.9693,40.7790,27.00,66.00,70.16,66.00,null,6.90,0.00,0.00,17.25,OVC,null,null,3200.00,null,null,null,null
NYC,2025-06-27 05:51,-73.9693,40.7790,27.00,66.00,67.66,66.00,50.00,11.50,0.00,0.00,18.40,FEW,OVC,null,2600.00,null,null,null,null
NYC,2025-06-27 06:09,-73.9693,40.7790,27.00,66.00,70.16,66.00,70.00,11.50,0.00,0.00,18.40,FEW,BKN,OVC,2100.00,null,null,null,null
NYC,2025-06-27 06:28,-73.9693,40.7790,27.00,66.00,70.16,66.00,60.00,8.05,0.00,0.00,17.25,FEW,SCT,OVC,2000.00,null,null,null,null
NYC,2025-06-27 06:39,-73.9693,40.7790,27.00,65.00,75.32,65.00,50.00,9.20,T,T,16.10,BKN,OVC,null,2600.00,null,null,null,null
NYC,2025-06-27 06:51,-73.9693,40.7790,27.00,65.00,72.64,65.00,50.00,6.90,T,T,null,BKN,OVC,null,2400.00,null,null,null,null
NYC,2025-06-27 07:07,-73.9693,40.7790,27.00,63.00,83.73,63.00,60.00,6.90,0.76,0.03,null,SCT,BKN,OVC,1800.00,null,null,null,null
NYC,2025-06-27 07:14,-73.9693,40.7790,27.00,62.00,86.73,62.00,60.00,9.20,1.52,0.06,null,BKN,BKN,OVC,1800.00,null,null,null,null
NYC,2025-06-27 07:51,-73.9693,40.7790,27.00,62.00,89.89,62.00,null,6.90,1.78,0.07,null,OVC,null,null,2000.00,null,null,null,null
NYC,2025-06-27 08:51,-73.9693,40.7790,27.00,63.00,86.79,63.00,null,3.45,0.00,0.00,null,FEW,BKN,OVC,1800.00,null,null,null,null
NYC,2025-06-27 09:51,-73.9693,40.7790,27.00,64.00,80.85,64.00,50.00,9.20,0.00,0.00,17.25,OVC,null,null,2100.00,null,null,null,null
NYC,2025-06-27 10:51,-73.9693,40.7790,27.00,64.00,75.22,64.00,60.00,8.05,0.00,0.00,null,FEW,OVC,null,2000.00,null,null,null,null
NYC,2025-06-27 11:51,-73.9693,40.7790,27.00,65.00,72.64,65.00,null,5.75,0.00,0.00,null,OVC,null,null,2700.00,null,null,null,null
NYC,2025-06-27 12:29,-73.9693,40.7790,27.00,65.00,78.08,65.00,50.00,8.05,0.00,0.00,null,OVC,null,null,3000.00,null,null,null,null
NYC,2025-06-27 12:51,-73.9693,40.7790,27.00,66.00,72.74,66.00,60.00,9.20,0.00,0.00,null,FEW,FEW,OVC,1900.00,null,null,null,null
NYC,2025-06-27 13:51,-73.9693,40.7790,27.00,67.00,67.78,67.00,80.00,9.20,0.00,0.00,null,OVC,null,null,3100.00,null,null,null,null
NYC,2025-06-27 14:51,-73.9693,40.7790,27.00,67.00,63.02,67.00,90.00,8.05,0.00,0.00,null,OVC,null,null,3600.00,null,null,null,null
NYC,2025-06-27 15:51,-73.9693,40.7790,27.00,69.00,52.69,69.00,70.00,8.05,0.00,0.00,null,OVC,null,null,3900.00,null,null,null,null
NYC,2025-06-27 16:51,-73.9693,40.7790,27.00,71.00,44.01,71.00,null,6.90,0.00,0.00,17.25,BKN,OVC,null,4100.00,null,null,null,null
NYC,2025-06-27 17:51,-73.9693,40.7790,27.00,71.00,39.29,71.00,null,null,0.00,0.00,null,OVC,null,null,4100.00,null,null,null,null
NYC,2025-06-27 18:51,-73.9693,40.7790,27.00,70.00,43.85,70.00,null,null,0.00,0.00,null,OVC,null,null,4300.00,null,null,null,null
NYC,2025-06-27 19:51,-73.9693,40.7790,27.00,70.00,36.24,70.00,null,4.60,0.00,0.00,null,OVC,null,null,4800.00,null,null,null,null
NYC,2025-06-27 20:51,-73.9693,40.7790,27.00,70.00,34.87,70.00,90.00,8.05,0.00,0.00,18.40,OVC,null,null,4600.00,null,null,null,null
NYC,2025-06-27 21:51,-73.9693,40.7790,27.00,68.00,41.90,68.00,null,3.45,0.00,0.00,null,BKN,OVC,null,4800.00,null,null,null,null
NYC,2025-06-27 22:51,-73.9693,40.7790,27.00,69.00,37.50,69.00,null,null,0.00,0.00,null,OVC,null,null,4400.00,null,null,null,null
NYC,2025-06-27 23:51,-73.9693,40.7790,27.00,67.00,46.80,67.00,80.00,3.45,0.00,0.00,null,OVC,null,null,4200.00,null,null,null,null
NYC,2025-06-28 00:51,-73.9693,40.7790,27.00,67.00,46.80,67.00,null,4.60,0.00,0.00,null,OVC,null,null,3900.00,null,null,null,null
NYC,2025-06-28 01:51,-73.9693,40.7790,27.00,67.00,52.39,67.00,null,4.60,0.00,0.00,null,OVC,null,null,3800.00,null,null,null,null
NYC,2025-06-28 02:25,-73.9693,40.7790,27.00,66.00,58.42,66.00,0.00,0.00,0.00,0.00,null,BKN,OVC,null,2600.00,null,null,null,null
NYC,2025-06-28 02:51,-73.9693,40.7790,27.00,66.00,60.62,66.00,130.00,6.90,0.00,0.00,null,OVC,null,null,2600.00,null,null,null,null
NYC,2025-06-28 03:51,-73.9693,40.7790,27.00,66.00,65.24,66.00,null,3.45,0.00,0.00,null,OVC,null,null,2400.00,null,null,null,null
NYC,2025-06-28 04:51,-73.9693,40.7790,27.00,65.00,72.64,65.00,0.00,0.00,0.00,0.00,null,OVC,null,null,1800.00,null,null,null,null
NYC,2025-06-28 05:51,-73.9693,40.7790,27.00,64.00,80.85,64.00,120.00,3.45,T,T,null,OVC,null,null,1300.00,null,null,null,null
NYC,2025-06-28 06:49,-73.9693,40.7790,27.00,62.60,88.01,62.60,null,4.60,T,T,null,BKN,OVC,null,800.00,null,null,null,null
NYC,2025-06-28 06:51,-73.9693,40.7790,27.00,63.00,89.94,63.00,90.00,4.60,T,T,null,BKN,OVC,null,800.00,null,null,null,null
NYC,2025-06-28 07:51,-73.9693,40.7790,27.00,63.00,89.94,63.00,0.00,0.00,0.25,0.01,null,OVC,null,null,600.00,null,null,null,null
NYC,2025-06-28 08:48,-73.9693,40.7790,27.00,62.60,93.84,62.60,0.00,0.00,T,T,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 08:51,-73.9693,40.7790,27.00,63.00,93.19,63.00,0.00,0.00,T,T,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 09:13,-73.9693,40.7790,27.00,63.00,93.19,63.00,60.00,3.45,0.51,0.02,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 09:20,-73.9693,40.7790,27.00,63.00,93.19,63.00,0.00,0.00,0.51,0.02,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 09:41,-73.9693,40.7790,27.00,64.00,89.98,64.00,0.00,0.00,1.02,0.04,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 09:51,-73.9693,40.7790,27.00,64.00,89.98,64.00,0.00,0.00,1.02,0.04,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 10:51,-73.9693,40.7790,27.00,64.00,93.22,64.00,0.00,0.00,T,T,null,OVC,null,null,600.00,null,null,null,null
NYC,2025-06-28 11:32,-73.9693,40.7790,27.00,64.00,93.22,64.00,60.00,3.45,0.00,0.00,null,OVC,null,null,600.00,null,null,null,null
NYC,2025-06-28 11:51,-73.9693,40.7790,27.00,65.00,90.02,65.00,0.00,0.00,0.00,0.00,null,OVC,null,null,600.00,null,null,null,null
NYC,2025-06-28 12:03,-73.9693,40.7790,27.00,65.00,93.24,65.00,0.00,0.00,0.00,0.00,null,OVC,null,null,600.00,null,null,null,null
NYC,2025-06-28 12:11,-73.9693,40.7790,27.00,65.00,93.24,65.00,60.00,3.45,0.00,0.00,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 12:49,-73.9693,40.7790,27.00,64.40,93.89,64.40,0.00,0.00,0.00,0.00,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 12:51,-73.9693,40.7790,27.00,65.00,93.24,65.00,0.00,0.00,0.00,0.00,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 13:16,-73.9693,40.7790,27.00,66.00,93.27,66.00,0.00,0.00,0.00,0.00,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 13:51,-73.9693,40.7790,27.00,67.00,90.10,67.00,0.00,0.00,0.00,0.00,null,OVC,null,null,500.00,null,null,null,null
NYC,2025-06-28 14:51,-73.9693,40.7790,27.00,69.00,87.10,69.00,0.00,0.00,0.00,0.00,null,BKN,OVC,null,700.00,null,null,null,null
NYC,2025-06-28 14:58,-73.9693,40.7790,27.00,70.00,87.16,70.00,0.00,0.00,0.00,0.00,null,BKN,OVC,null,1000.00,null,null,null,null
NYC,2025-06-28 15:21,-73.9693,40.7790,27.00,72.00,81.44,72.00,0.00,0.00,0.00,0.00,null,FEW,BKN,null,1300.00,null,null,null,null
NYC,2025-06-28 15:46,-73.9693,40.7790,27.00,73.40,78.23,73.40,null,3.45,0.00,0.00,null,SCT,null,null,1400.00,null,null,null,null
NYC,2025-06-28 15:51,-73.9693,40.7790,27.00,75.00,76.23,75.00,0.00,0.00,0.00,0.00,null,BKN,null,null,1400.00,null,null,null,null
NYC,2025-06-28 16:01,-73.9693,40.7790,27.00,75.00,76.23,75.00,null,4.60,0.00,0.00,null,BKN,null,null,1500.00,null,null,null,null
NYC,2025-06-28 16:51,-73.9693,40.7790,27.00,74.00,78.82,74.00,null,4.60,0.00,0.00,null,OVC,null,null,1500.00,null,null,null,null
NYC,2025-06-28 17:51,-73.9693,40.7790,27.00,76.00,73.73,76.00,null,3.45,0.00,0.00,null,OVC,null,null,1700.00,null,null,null,null
NYC,2025-06-28 18:22,-73.9693,40.7790,27.00,79.00,71.54,79.00,0.00,0.00,0.00,0.00,null,SCT,null,null,1900.00,null,null,null,null
NYC,2025-06-28 18:51,-73.9693,40.7790,27.00,79.00,69.12,79.00,null,4.60,0.00,0.00,null,FEW,null,null,2300.00,null,null,null,null
NYC,2025-06-28 19:51,-73.9693,40.7790,27.00,81.00,67.01,84.13,null,null,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-28 20:51,-73.9693,40.7790,27.00,82.00,67.13,85.82,null,null,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-28 21:51,-73.9693,40.7790,27.00,82.00,64.88,85.36,null,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-28 22:51,-73.9693,40.7790,27.00,80.00,71.64,83.15,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-28 23:51,-73.9693,40.7790,27.00,80.00,71.64,83.15,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 00:51,-73.9693,40.7790,27.00,80.00,71.64,83.15,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 01:51,-73.9693,40.7790,27.00,80.00,71.64,83.15,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 02:51,-73.9693,40.7790,27.00,80.00,71.64,83.15,230.00,5.75,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 03:51,-73.9693,40.7790,27.00,81.00,71.74,84.92,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 04:51,-73.9693,40.7790,27.00,80.00,74.12,83.46,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 05:51,-73.9693,40.7790,27.00,79.00,76.58,79.00,null,3.45,0.00,0.00,null,FEW,null,null,6000.00,null,null,null,null
NYC,2025-06-29 06:51,-73.9693,40.7790,27.00,78.00,79.14,78.00,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 07:51,-73.9693,40.7790,27.00,78.00,79.14,78.00,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 08:51,-73.9693,40.7790,27.00,77.00,79.06,77.00,null,4.60,0.00,0.00,null,SCT,null,null,6000.00,null,null,null,null
NYC,2025-06-29 09:51,-73.9693,40.7790,27.00,77.00,79.06,77.00,0.00,0.00,0.00,0.00,null,FEW,null,null,5000.00,null,null,null,null
NYC,2025-06-29 10:51,-73.9693,40.7790,27.00,77.00,76.41,77.00,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 11:51,-73.9693,40.7790,27.00,77.00,73.83,77.00,300.00,5.75,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 12:51,-73.9693,40.7790,27.00,79.00,66.78,79.00,null,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 13:51,-73.9693,40.7790,27.00,80.00,64.63,82.32,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 14:51,-73.9693,40.7790,27.00,83.00,54.71,84.79,290.00,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 15:51,-73.9693,40.7790,27.00,86.00,47.99,87.34,null,6.90,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 16:51,-73.9693,40.7790,27.00,86.00,47.99,87.34,300.00,9.20,0.00,0.00,17.25,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 17:51,-73.9693,40.7790,27.00,84.00,49.40,85.00,310.00,8.05,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 18:51,-73.9693,40.7790,27.00,87.00,41.83,87.08,300.00,8.05,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 19:51,-73.9693,40.7790,27.00,86.00,47.99,87.34,null,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 20:51,-73.9693,40.7790,27.00,88.00,43.50,88.89,290.00,5.75,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 21:51,-73.9693,40.7790,27.00,87.00,46.49,88.34,240.00,3.45,0.00,0.00,null,FEW,null,null,6000.00,null,null,null,null
NYC,2025-06-29 22:51,-73.9693,40.7790,27.00,88.00,32.68,86.22,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-29 23:51,-73.9693,40.7790,27.00,87.00,34.97,85.56,null,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 00:51,-73.9693,40.7790,27.00,83.00,38.33,82.11,20.00,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 01:51,-73.9693,40.7790,27.00,82.00,41.05,81.58,30.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 02:51,-73.9693,40.7790,27.00,81.00,45.57,81.23,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 03:51,-73.9693,40.7790,27.00,82.00,42.56,81.76,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 04:51,-73.9693,40.7790,27.00,79.00,48.65,79.00,300.00,3.45,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 05:51,-73.9693,40.7790,27.00,77.00,55.81,77.00,0.00,0.00,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 06:51,-73.9693,40.7790,27.00,76.00,64.15,76.00,60.00,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 07:51,-73.9693,40.7790,27.00,74.00,66.20,74.00,90.00,6.90,0.00,0.00,null,CLR,null,null,null,null,null,null,null
NYC,2025-06-30 08:51,-73.9693,40.7790,27.00,72.00,65.96,72.00,60.00,4.60,0.00,0.00,null,CLR,null,null,null,null,null,null,null
